id,host_name,neighbourhood_group,latitude,longitude,room_type,price,number_of_reviews,reviews_per_month,availability_365,last_review
811347,Bryan,Manhattan,40.73713,-74.00232,Entire home/apt,240,7,0.1,0,2018-07-24
811450,Jo,Brooklyn,40.68194,-73.92757,Private room,79,1,0.02,359,2015-02-01
812057,Debbie,Brooklyn,40.68509,-73.93854,Entire home/apt,215,1,0.01,300,2013-01-01
812467,Jesse,Brooklyn,40.63547,-73.97417,Private room,49,61,0.95,100,2019-06-23
812671,Angelina,Brooklyn,40.67138,-73.97772,Entire home/apt,190,76,0.95,48,2019-06-13
812938,Jason,Manhattan,40.74082,-73.99581,Entire home/apt,99,52,0.65,30,2018-07-04
813225,Obed,Brooklyn,40.68871,-73.97181,Private room,68,37,0.5,280,2019-02-07
813554,Valeria,Brooklyn,40.67228,-73.97248,Entire home/apt,185,36,0.58,358,2019-05-28
813793,Peter,Manhattan,40.71988,-73.98639,Entire home/apt,225,92,1.47,67,2019-06-24
814327,Jefry,Manhattan,40.77171,-73.95042,Private room,81,64,0.93,311,2019-04-05
814616,Alta,Manhattan,40.72699,-73.97894,Entire home/apt,199,23,0.38,0,2019-05-24
814911,Albert,Brooklyn,40.6916,-73.92294,Private room,55,2,0.03,0,2019-12-05
815045,Marina,Manhattan,40.73227,-74.00949,Entire home/apt,340,38,0.54,302,2018-02-01
815465,Jennifer,Manhattan,40.80139,-73.95433,Entire home/apt,135,205,3.19,184,2019-11-06
816637,Alvaro,Queens,40.74263,-73.92476,Entire home/apt,85,108,1.35,0,2019-06-23
816673,Elise,Brooklyn,40.69764,-73.93084,Entire home/apt,65,4,0.09,0,2017-01-04
816888,Tristan,Manhattan,40.85604,-73.93469,Entire home/apt,100,13,0.18,219,2018-11-28
817113,Ana,Brooklyn,40.67309,-73.94799,Private room,109,73,0.92,284,2019-06-23
818084,Annie,Manhattan,40.72825,-74.00225,Entire home/apt,290,70,0.92,339,2019-05-31
818314,Melina,Manhattan,40.82513,-73.94617,Private room,35,0,0.0,0,
818325,Shane,Manhattan,40.7445,-73.97583,Entire home/apt,148,29,0.37,188,2019-01-06
818337,Celeste,Queens,40.75979,-73.81016,Private room,57,17,0.21,308,2019-06-22
818451,Nathalie,Manhattan,40.76883,-73.95353,Entire home/apt,150,23,0.31,0,2018-07-01
818481,Ale,Manhattan,40.82258,-73.95418,Private room,60,67,0.88,117,2019-06-28
818518,Ale,Manhattan,40.82238,-73.95534,Private room,60,48,0.61,114,2019-06-23
819206,Christopher,Manhattan,40.79106,-73.95058,Shared room,45,107,1.5,313,2019-06-24
819228,Ale,Manhattan,40.82173,-73.95548,Private room,60,33,0.46,211,2019-05-28
819419,Tanjila,Brooklyn,40.68443,-73.96337,Entire home/apt,125,124,1.56,158,2019-05-27
819893,Ale,Manhattan,40.82233,-73.95568,Private room,60,36,0.54,133,2019-05-19
819956,Jerbean,Brooklyn,40.68615,-73.93095,Private room,75,38,0.51,365,2019-02-01
820218,Thomas,Manhattan,40.73131,-73.98609,Entire home/apt,121,6,0.09,156,2018-05-09
820710,Autumn,Brooklyn,40.69413,-73.96389,Private room,89,89,1.12,318,2019-01-01
820801,LeeAnn,Brooklyn,40.72103,-73.94798,Entire home/apt,300,1,0.02,0,2014-12-09
820946,Annie,Brooklyn,40.73319,-73.95623,Private room,110,4,0.18,0,2017-12-28
820953,Amanda,Brooklyn,40.72166,-73.94037,Entire home/apt,99,10,0.13,81,2019-01-01
821135,Owen,Brooklyn,40.69379,-73.98525,Entire home/apt,170,41,0.55,0,2019-12-01
822016,Seema,Brooklyn,40.67231,-73.96032,Private room,90,24,0.3,30,2019-03-07
823520,Arthur,Manhattan,40.75284,-74.00138,Private room,179,251,3.15,157,2019-03-07
823618,Ettice,Manhattan,40.81024,-73.94154,Private room,80,41,0.52,119,2019-06-20
823631,Ettice,Manhattan,40.80997,-73.93992,Private room,65,29,0.4,186,2019-05-18
823880,Anja,Manhattan,40.72125,-73.99272,Private room,69,322,4.46,84,2019-04-07
824163,Kamollio,Brooklyn,40.69763,-73.93102,Private room,42,18,0.35,60,2016-03-10
824421,Dina,Brooklyn,40.71622,-73.96042,Private room,70,8,0.1,0,2015-07-01
825193,Jon,Brooklyn,40.67507,-73.97792,Entire home/apt,155,22,0.28,189,2019-09-05
825486,Francesco,Manhattan,40.76744,-73.96118,Entire home/apt,135,225,2.83,19,2019-06-18
825545,Mike,Manhattan,40.73336,-73.99836,Private room,120,79,1.04,34,2019-07-07
825550,Jeff,Brooklyn,40.67869,-73.99197,Entire home/apt,135,7,0.14,0,2019-04-27
826307,Anna,Staten Island,40.63132,-74.08799,Private room,47,20,0.26,323,2016-06-11
826388,Adrian,Manhattan,40.80394,-73.9506,Private room,69,18,0.23,280,2019-04-25
826603,Kat,Brooklyn,40.67828,-73.95646,Private room,100,37,0.52,2,2015-10-11
826685,Keithan,Brooklyn,40.68407,-73.93944,Private room,51,36,3.04,32,2019-06-23
826690,Lucy,Brooklyn,40.67919,-73.97191,Entire home/apt,4000,0,0.0,83,
826764,Marie,Manhattan,40.73588,-73.99224,Private room,65,2,0.07,263,2019-02-06
827719,Shahar,Brooklyn,40.68334,-73.96704,Private room,60,126,3.59,120,2019-06-27
828130,Monica,Brooklyn,40.66229,-73.96296,Private room,70,84,1.06,188,2016-08-10
828553,Ms,Manhattan,40.7349,-73.98549,Entire home/apt,130,26,0.41,23,2019-06-23
828685,Kayla,Brooklyn,40.6938,-73.94698,Private room,70,37,0.48,325,2019-10-06
828796,Gabe And Jane,Brooklyn,40.68673,-73.96252,Entire home/apt,200,267,3.37,266,2019-06-19
829083,Jennifer,Brooklyn,40.67378,-73.96471,Entire home/apt,150,11,0.14,0,2014-12-26
829935,Bob,Manhattan,40.83783,-73.93832,Entire home/apt,130,47,0.59,9,2019-12-06
830840,Anna,Brooklyn,40.62908,-73.95965,Private room,68,1,0.01,87,2012-12-12
830949,Rebecca,Manhattan,40.72632,-73.97907,Private room,79,137,1.98,298,2019-06-20
831911,Ef,Manhattan,40.77627,-73.98365,Entire home/apt,149,9,0.19,0,2017-09-06
832157,Coire,Brooklyn,40.70738,-73.92213,Private room,120,0,0.0,0,
832596,Nick,Manhattan,40.77613,-73.94872,Entire home/apt,250,1,0.03,0,2016-05-24
832772,Scott,Manhattan,40.77837,-73.97964,Entire home/apt,175,23,0.29,0,2019-02-03
833519,Vero,Manhattan,40.85123,-73.93223,Private room,40,4,0.05,353,2019-01-01
834088,O.,Brooklyn,40.73184,-73.95802,Private room,55,11,0.23,11,2018-08-31
834190,Carol,Manhattan,40.71921,-73.99116,Private room,99,540,6.95,179,2019-06-07
834968,Jay,Brooklyn,40.71699,-73.95817,Entire home/apt,500,0,0.0,0,
836578,Jh,Manhattan,40.74372,-74.00021,Entire home/apt,240,26,0.37,330,2019-05-13
836720,Manuel Alberto,Queens,40.78417,-73.83875,Entire home/apt,400,47,0.61,361,2019-11-06
837256,Nia,Manhattan,40.77389,-73.951,Entire home/apt,280,0,0.0,0,
837282,Jared,Manhattan,40.71969,-74.00876,Entire home/apt,235,5,0.08,177,2015-04-10
837430,Eileen,Manhattan,40.7225,-73.98267,Entire home/apt,130,4,0.05,0,2015-03-01
837503,Casey,Brooklyn,40.69165,-73.95456,Entire home/apt,96,224,2.82,77,2019-06-21
837958,Antonio,Queens,40.7529,-73.92985,Private room,63,26,0.33,249,2014-07-13
838070,Katherine / François,Brooklyn,40.66059,-73.99361,Entire home/apt,150,8,0.17,176,2018-06-23
838586,Ronny,Brooklyn,40.71733,-73.9531,Entire home/apt,200,11,0.23,0,2019-04-27
838974,Laura,Brooklyn,40.67922,-73.96907,Entire home/apt,90,6,0.08,0,2018-03-01
839058,David,Manhattan,40.76188,-73.97193,Entire home/apt,269,15,0.22,0,2017-03-01
839539,Matt,Manhattan,40.72876,-73.98413,Private room,80,0,0.0,31,
840103,Holly,Brooklyn,40.68062,-73.97042,Private room,80,24,0.33,0,2015-08-31
840594,Fiona,Manhattan,40.73126,-74.00502,Entire home/apt,400,7,0.1,365,2018-10-13
840667,Jeffrey,Manhattan,40.73075,-73.99265,Entire home/apt,349,17,0.21,356,2016-11-26
840731,Joanna,Manhattan,40.73345,-73.98956,Entire home/apt,495,66,0.93,334,2019-01-07
840794,Todd,Brooklyn,40.6763,-73.96528,Entire home/apt,85,13,0.17,22,2019-01-26
841075,John,Brooklyn,40.70366,-73.9269,Entire home/apt,85,22,0.28,0,2016-10-22
841211,Joseph,Manhattan,40.7466,-73.99219,Private room,999,30,0.4,365,2016-12-10
841292,Aaron,Manhattan,40.74712,-73.99514,Private room,109,26,0.36,18,2019-05-27
841484,Andrew,Manhattan,40.71892,-73.98627,Entire home/apt,175,50,0.63,1,2019-06-30
842167,Melanie,Manhattan,40.71593,-73.99031,Entire home/apt,150,14,0.31,18,2019-05-28
842176,Pierre  & Amira,Brooklyn,40.71541,-73.94464,Private room,80,80,1.08,245,2017-10-18
842494,Lisa,Manhattan,40.77886,-73.98444,Entire home/apt,150,1,0.01,0,2013-09-11
842973,Ashley,Manhattan,40.76194,-73.99346,Entire home/apt,175,33,0.44,0,2016-03-30
843003,Jason,Queens,40.75665,-73.92015,Entire home/apt,107,15,0.19,268,2019-04-30
843036,Roman,Manhattan,40.84714,-73.94172,Entire home/apt,80,22,0.28,226,2019-04-17
843491,Celeste,Queens,40.76074,-73.80969,Private room,80,8,0.17,342,2019-04-01
843499,Stav,Manhattan,40.8129,-73.95213,Private room,75,4,0.06,0,2015-02-01
843524,Alex & Britta,Brooklyn,40.70234,-73.92424,Entire home/apt,800,34,0.45,365,2019-01-07
844319,Camille,Brooklyn,40.62961,-73.9572,Entire home/apt,130,219,2.91,237,2019-06-13
845362,Carolyn,Manhattan,40.73574,-74.00056,Entire home/apt,250,0,0.0,0,
845417,Felix,Manhattan,40.71312,-73.99033,Entire home/apt,260,23,0.3,0,2019-05-20
845517,Ian,Brooklyn,40.69691,-73.96713,Private room,36,8,0.1,83,2019-05-26
846190,Lewis,Brooklyn,40.66251,-73.95374,Entire home/apt,140,11,0.18,35,2019-06-27
846275,Ren,Manhattan,40.72003,-73.98693,Entire home/apt,145,220,2.97,268,2019-06-21
846457,Clara,Brooklyn,40.7141,-73.96477,Entire home/apt,120,8,0.13,0,2017-09-25
846470,Pam,Brooklyn,40.70694,-73.95307,Private room,75,5,0.06,112,2019-11-05
846549,Luis Alejandro,Brooklyn,40.68941,-73.95247,Private room,60,2,0.04,0,2015-02-08
846799,Maddy,Brooklyn,40.7077,-73.92212,Private room,69,51,0.67,7,2017-05-24
846829,Jb,Manhattan,40.71275,-73.98682,Private room,95,7,0.12,0,2015-08-15
846854,Dirk,Manhattan,40.78689,-73.97314,Entire home/apt,300,93,1.24,284,2019-08-06
846871,Dee,Manhattan,40.78429,-73.97815,Private room,131,220,2.85,1,2019-06-23
847591,Oded,Brooklyn,40.7016,-73.91868,Entire home/apt,120,6,0.1,0,2015-09-27
848087,Luca,Brooklyn,40.68196,-73.95168,Entire home/apt,100,15,0.25,94,2019-04-06
848170,Rohit,Brooklyn,40.64651,-73.97662,Entire home/apt,100,20,0.26,0,2017-10-09
848174,Darragh,Manhattan,40.73031,-73.98426,Entire home/apt,190,0,0.0,0,
848220,Gregory,Manhattan,40.76714,-73.95922,Entire home/apt,160,187,2.36,221,2019-05-24
848707,Celeste,Queens,40.76,-73.81117,Private room,60,17,0.22,314,2018-07-10
848718,Keturah,Brooklyn,40.6593,-73.95686,Private room,75,46,0.82,311,2019-06-06
848722,Celeste,Queens,40.76014,-73.81146,Private room,45,39,0.52,292,2019-07-06
848853,Stella,Manhattan,40.80712,-73.95316,Private room,65,15,0.2,361,2018-05-16
849409,Bernard,Brooklyn,40.68099,-73.97446,Entire home/apt,120,145,1.82,0,2019-01-07
849567,Geraldine,Manhattan,40.86585,-73.92693,Entire home/apt,80,16,0.2,0,2018-11-05
849603,Ayana,Brooklyn,40.67525,-73.9486,Entire home/apt,100,52,0.67,56,2019-06-15
849703,Ceci,Brooklyn,40.67771,-73.99428,Entire home/apt,250,82,1.08,0,2016-02-29
850097,Taleah,Manhattan,40.73118,-74.0029,Entire home/apt,235,97,1.47,40,2019-10-04
850148,Julie,Brooklyn,40.7106,-73.96532,Private room,85,35,0.55,365,2019-04-05
850198,Zs,Manhattan,40.77815,-73.95902,Entire home/apt,195,8,0.1,273,2013-06-28
850338,Thomas,Brooklyn,40.71427,-73.94671,Entire home/apt,145,166,2.15,151,2019-06-20
850435,Tara,Brooklyn,40.71731,-73.95627,Entire home/apt,55,0,0.0,159,
850517,Brendan,Brooklyn,40.68646,-73.91313,Entire home/apt,289,38,0.51,354,2019-05-20
850712,Mario,Manhattan,40.73132,-73.99979,Entire home/apt,120,17,0.27,231,2019-06-30
850943,Julie,Brooklyn,40.71171,-73.96694,Entire home/apt,149,26,0.41,14,2019-04-22
851130,Tiziana,Manhattan,40.84764,-73.93875,Shared room,100,31,0.4,364,2018-08-10
851772,Ari,Manhattan,40.7704,-73.95024,Entire home/apt,166,15,0.19,188,2014-06-09
851784,Ks & Eli,Manhattan,40.85016,-73.93178,Entire home/apt,99,106,1.43,331,2019-04-07
852118,Hannah,Brooklyn,40.67434,-73.95728,Entire home/apt,150,37,0.58,230,2019-05-19
852632,Raymond,Brooklyn,40.66893,-73.99404,Shared room,44,155,2.11,325,2019-01-07
852949,Sandi,Manhattan,40.72977,-74.00164,Entire home/apt,195,12,0.18,90,2019-05-15
853900,Dominique,Queens,40.76488,-73.9297,Entire home/apt,95,0,0.0,0,
854033,Eddie,Manhattan,40.7123,-73.99946,Private room,100,8,0.11,7,2019-04-21
854253,Cristian,Brooklyn,40.6489,-73.96872,Entire home/apt,60,3,0.06,189,2019-04-30
854521,Samuel,Manhattan,40.80925,-73.95541,Private room,62,45,0.64,310,2019-04-07
855206,Sunny,Manhattan,40.72957,-73.98406,Private room,99,8,0.14,0,2015-05-11
855462,Stefan,Manhattan,40.72034,-73.98585,Private room,90,25,0.46,35,2018-10-10
855549,Robert,Manhattan,40.79279,-73.97131,Private room,88,100,1.41,98,2019-05-07
855919,Marina,Manhattan,40.80845,-73.94435,Entire home/apt,125,64,1.37,135,2019-01-07
856304,Alicia,Brooklyn,40.6483,-73.9644,Private room,74,8,0.1,283,2015-10-19
856440,Peter,Manhattan,40.76616,-73.98411,Entire home/apt,176,33,0.42,0,2019-02-05
856918,Karen,Brooklyn,40.67422,-73.98097,Private room,62,11,0.14,158,2018-10-29
857696,Sergio,Manhattan,40.80215,-73.93889,Private room,51,4,0.1,0,2019-06-26
857810,Tara,Brooklyn,40.71373,-73.94958,Entire home/apt,249,31,0.4,365,2015-09-27
858223,Ally,Manhattan,40.73818,-73.9977,Entire home/apt,200,82,2.02,157,2019-08-06
858695,Douglas,Bronx,40.84058,-73.91382,Private room,30,291,3.69,208,2019-06-20
859023,Erica,Brooklyn,40.66958,-73.98998,Entire home/apt,240,22,0.29,280,2018-10-27
859596,Aaron,Manhattan,40.79541,-73.94465,Private room,100,58,0.83,316,2019-02-07
860163,Judith,Manhattan,40.78844,-73.94951,Entire home/apt,125,71,0.9,199,2019-02-07
860401,James,Brooklyn,40.68681,-73.97675,Entire home/apt,149,86,1.1,125,2018-01-09
860827,Claire,Brooklyn,40.68707,-73.96571,Entire home/apt,170,315,4.03,275,2019-06-22
862890,Rachel...You Can Call Me Kaya :),Manhattan,40.85081,-73.93118,Private room,150,3,0.15,365,2019-05-31
864790,Nicole,Manhattan,40.77366,-73.98574,Private room,125,77,0.99,326,2019-05-25
864981,Chandle,Brooklyn,40.64902,-74.00897,Private room,68,43,0.56,282,2019-05-26
865355,George,Manhattan,40.82719,-73.94484,Private room,90,35,0.48,312,2019-04-30
866890,Ben,Manhattan,40.82316,-73.94129,Private room,65,68,0.88,361,2019-05-07
867020,O.,Brooklyn,40.73404,-73.95737,Private room,50,10,0.25,193,2018-07-20
867721,Ines,Brooklyn,40.68344,-73.92189,Private room,65,132,1.68,35,2019-06-30
867749,Chiara,Brooklyn,40.67813,-73.96355,Entire home/apt,200,1,0.02,283,2015-07-19
867769,Ines,Brooklyn,40.68411,-73.92973,Private room,65,116,1.47,73,2019-05-21
868548,Seth,Brooklyn,40.70933,-73.94141,Private room,58,7,0.1,0,2018-02-05
869522,Nick,Manhattan,40.82579,-73.94907,Private room,65,2,0.05,0,2015-08-12
870119,Jessica,Brooklyn,40.69208,-73.96525,Entire home/apt,185,8,0.22,8,2018-08-27
871076,Clare,Brooklyn,40.6101,-73.99591,Entire home/apt,115,6,0.08,0,2017-06-12
872035,Amal,Manhattan,40.8032,-73.94004,Private room,100,0,0.0,365,
872210,Carter,Manhattan,40.732,-73.98759,Private room,200,0,0.0,0,
873465,Maria,Brooklyn,40.65307,-73.95781,Entire home/apt,115,20,0.25,282,2019-05-19
873701,Becky,Brooklyn,40.67121,-73.95534,Entire home/apt,140,125,1.6,239,2019-11-06
874683,Alvin,Brooklyn,40.68777,-73.91601,Private room,62,22,0.37,87,2019-06-30
874706,Joan,Brooklyn,40.64534,-73.97189,Entire home/apt,95,154,2.0,310,2019-01-07
875111,Michael,Brooklyn,40.68586,-73.95875,Entire home/apt,100,7,0.11,0,2019-01-27
875567,Marise,Manhattan,40.73746,-74.00686,Entire home/apt,113,71,0.95,343,2019-09-06
876355,Vivian,Manhattan,40.81368,-73.95942,Entire home/apt,108,5,0.07,230,2019-01-19
876565,Ines,Brooklyn,40.68598,-73.92677,Private room,62,112,1.43,59,2019-06-30
877135,Hoonju / Co Host: Jose,Brooklyn,40.71518,-73.94571,Entire home/apt,95,36,0.95,89,2019-06-16
878142,Alana,Brooklyn,40.71335,-73.9496,Entire home/apt,200,4,0.42,0,2018-10-25
880256,Rochelle,Manhattan,40.82764,-73.93842,Entire home/apt,165,21,0.3,347,2019-02-01
880424,Jeremy,Brooklyn,40.65514,-73.95956,Private room,60,109,1.52,2,2019-04-06
882209,Nikki,Brooklyn,40.70502,-73.95262,Private room,80,37,0.56,89,2019-04-05
882258,Jake,Brooklyn,40.66033,-73.96212,Entire home/apt,100,78,1.07,0,2018-12-28
882559,Idan,Manhattan,40.76113,-73.98918,Private room,110,213,2.79,281,2019-06-24
883209,Vivian,Brooklyn,40.69132,-73.94205,Shared room,50,15,0.2,365,2017-09-16
883306,Autumn,Brooklyn,40.69494,-73.96372,Private room,79,102,1.41,361,2019-06-17
883423,Antoinette,Brooklyn,40.67996,-74.00101,Entire home/apt,140,93,1.24,65,2019-04-05
883517,Julie,Manhattan,40.78615,-73.98137,Entire home/apt,339,28,0.37,167,2019-06-07
886808,Christina,Queens,40.75088,-73.81029,Private room,55,116,1.51,298,2019-06-14
886833,Christina,Queens,40.7525,-73.81126,Entire home/apt,81,313,4.09,263,2019-05-07
887129,Jon,Brooklyn,40.71437,-73.96054,Entire home/apt,191,156,2.08,21,2019-06-30
887292,Robert,Brooklyn,40.69982,-73.91957,Entire home/apt,139,106,1.42,248,2019-08-05
887355,D,Manhattan,40.74791,-73.97334,Entire home/apt,500,1,0.02,281,2015-03-25
888583,Caroline,Brooklyn,40.734,-73.95474,Entire home/apt,120,27,0.35,280,2019-01-01
888905,Elisa,Manhattan,40.78933,-73.94932,Private room,60,53,0.86,0,2019-06-19
890794,Luis,Queens,40.75374,-73.8924,Private room,70,0,0.0,188,
890839,Andrew,Brooklyn,40.68015,-73.96299,Entire home/apt,295,8,0.11,365,2019-05-28
890855,Magera,Brooklyn,40.68252,-73.96664,Entire home/apt,100,10,0.13,0,2017-03-07
891117,Jj,Manhattan,40.82264,-73.94041,Private room,49,594,7.57,339,2019-06-15
892463,Wil,Manhattan,40.73084,-74.00431,Entire home/apt,150,9,0.12,0,2015-03-30
892704,Richelle & Neil,Brooklyn,40.68485,-73.93684,Entire home/apt,120,163,2.12,161,2019-05-07
893413,Martin,Manhattan,40.72668,-73.98179,Entire home/apt,2500,15,0.26,89,2019-01-07
893853,Kristen,Manhattan,40.74207,-73.99094,Entire home/apt,175,49,0.63,188,2016-10-17
894015,Damon And Kent,Brooklyn,40.68194,-73.92896,Entire home/apt,107,147,1.89,27,2019-06-22
894063,Lacey,Brooklyn,40.71216,-73.96326,Private room,98,78,1.01,268,2019-05-27
894093,Sheena,Queens,40.7686,-73.9201,Private room,47,71,1.05,0,2018-04-09
895368,Somaya,Manhattan,40.82434,-73.93957,Entire home/apt,100,0,0.0,365,
895386,Jeanine,Manhattan,40.80706,-73.95403,Entire home/apt,170,86,1.13,29,2019-06-21
898669,Brian,Manhattan,40.73276,-74.00074,Entire home/apt,150,90,1.17,184,2019-03-24
898861,Jeanette & Henry,Queens,40.71156,-73.8091,Entire home/apt,63,104,1.35,256,2019-06-19
900383,Selam,Brooklyn,40.68145,-73.95178,Shared room,110,28,0.36,34,2019-11-04
900503,Brandi,Brooklyn,40.68753,-73.96002,Entire home/apt,275,0,0.0,0,
903906,Christine & Philip,Brooklyn,40.66485,-73.98838,Entire home/apt,329,2,0.05,0,2016-08-18
903947,Jj,Manhattan,40.82124,-73.93838,Private room,49,597,7.72,342,2019-06-23
903972,Jj,Manhattan,40.82085,-73.94025,Private room,49,607,7.75,293,2019-06-21
904060,Howard,Brooklyn,40.68496,-73.96111,Entire home/apt,165,37,0.47,343,2018-09-30
905425,Painter,Brooklyn,40.73425,-73.95506,Entire home/apt,160,152,2.1,281,2019-06-19
905947,Shelley,Brooklyn,40.64388,-73.95279,Private room,38,66,0.93,283,2019-10-06
906038,Joy,Manhattan,40.79626,-73.96145,Entire home/apt,170,28,0.37,333,2019-05-22
906058,Irene,Manhattan,40.80776,-73.9654,Private room,105,233,3.01,294,2019-06-23
907966,Joseph,Brooklyn,40.72676,-73.95529,Private room,50,30,0.42,249,2019-02-07
908046,Amal,Manhattan,40.801,-73.94009,Private room,100,0,0.0,365,
908923,Toby,Manhattan,40.72784,-73.98486,Entire home/apt,100,2,0.06,0,2017-02-08
909859,Laurence,Brooklyn,40.6734,-73.97657,Entire home/apt,890,26,0.34,341,2018-11-27
910976,Gershwyn,Manhattan,40.71078,-74.00995,Private room,160,24,0.31,352,2018-12-02
911092,Darina,Manhattan,40.723,-73.97861,Entire home/apt,145,157,2.03,221,2019-06-23
912376,Maria,Brooklyn,40.69901,-73.93967,Private room,51,4,0.06,188,2019-03-01
915020,Roslyn,Brooklyn,40.66414,-73.98457,Entire home/apt,150,136,1.8,301,2019-07-07
916311,Luis,Manhattan,40.72361,-73.97877,Private room,180,5,0.08,31,2017-02-19
917058,Darla,Manhattan,40.73356,-73.99876,Entire home/apt,225,3,0.04,188,2019-01-01
918049,Liz,Manhattan,40.73949,-73.99483,Entire home/apt,250,48,0.66,217,2019-06-23
918239,Rachel,Brooklyn,40.70159,-73.94346,Private room,56,103,1.6,65,2019-10-06
918426,Mitty,Brooklyn,40.67852,-73.97008,Private room,70,73,0.94,212,2019-06-16
919491,Kevin,Brooklyn,40.67665,-73.97925,Private room,70,163,2.13,163,2019-06-18
919830,Eduardo,Manhattan,40.74605,-73.99906,Private room,125,153,2.17,161,2019-06-28
919978,Time Square,Manhattan,40.7642,-73.98677,Entire home/apt,399,287,3.69,284,2019-10-06
919990,Sarah,Brooklyn,40.67573,-73.99878,Entire home/apt,157,1,0.03,24,2017-03-01
920930,Meryl,Brooklyn,40.68863,-73.94294,Entire home/apt,145,28,0.39,188,2018-08-27
921441,Michelle,Manhattan,40.84408,-73.93675,Private room,75,120,1.89,90,2019-06-21
921585,Stelian & Deanna,Brooklyn,40.68336,-73.93648,Entire home/apt,280,68,0.89,280,2019-06-24
921624,Emmanuel,Brooklyn,40.71579,-73.9588,Entire home/apt,220,22,0.3,8,2019-02-23
921862,George,Manhattan,40.7886,-73.97553,Entire home/apt,190,28,0.41,283,2019-05-31
923566,Cody,Manhattan,40.78775,-73.98152,Entire home/apt,200,22,0.28,354,2019-04-01
923979,Tzvi,Queens,40.70715,-73.81468,Entire home/apt,77,78,1.02,168,2019-05-07
924600,Gloria,Brooklyn,40.68713,-73.93659,Private room,35,69,0.91,244,2019-06-15
924658,Gloria,Brooklyn,40.687,-73.93446,Shared room,30,91,1.18,248,2019-01-06
924719,Christian,Manhattan,40.72615,-73.98781,Entire home/apt,199,12,0.17,31,2017-08-22
925075,Paul & Elena,Manhattan,40.75893,-73.99014,Entire home/apt,140,25,0.33,157,2015-03-01
925137,Karla,Manhattan,40.74435,-74.00038,Entire home/apt,124,4,0.07,42,2016-10-06
925240,Jonathan,Manhattan,40.73194,-73.98939,Entire home/apt,295,92,1.23,316,2019-06-24
925730,L,Manhattan,40.7189,-73.99654,Entire home/apt,160,13,0.17,335,2019-10-06
926337,Harry,Queens,40.74641,-73.94611,Private room,349,30,0.39,365,2016-10-16
927408,Erica,Brooklyn,40.68618,-73.96603,Private room,98,38,0.5,158,2019-02-16
927597,Terri,Queens,40.75444,-73.83057,Private room,76,75,1.0,0,2017-01-01
927987,Meg,Manhattan,40.77543,-73.95499,Entire home/apt,230,20,0.26,282,2019-10-06
